USD,UNITED STATES,NYSE,SLE ,Sara Lee Corp. 
USD,UNITED STATES,NYSE,SGP ,Schering-Plough 
USD,UNITED STATES,NYSE,SLB ,Schlumberger Ltd. 
USD,UNITED STATES,NYSE,SNI ,Scripps Networks Interactive Inc. 
USD,UNITED STATES,NYSE,SEE ,Sealed Air Corp.(New) 
USD,UNITED STATES,NYSE,SHLD ,Sears Holdings Corporation 
USD,UNITED STATES,NYSE,SRE ,Sempra Energy 
USD,UNITED STATES,NYSE,SHW ,Sherwin-Williams 
USD,UNITED STATES,NYSE,SIAL ,Sigma-Aldrich 
USD,UNITED STATES,NYSE,SPG ,Simon Property Group Inc 
USD,UNITED STATES,NYSE,SLM ,SLM Corporation 
USD,UNITED STATES,NYSE,SII ,Smith International 
USD,UNITED STATES,NYSE,SNA ,Snap-On Inc. 
USD,UNITED STATES,NYSE,SO ,Southern Co. 
USD,UNITED STATES,NYSE,LUV ,Southwest Airlines 
USD,UNITED STATES,NYSE,SWN ,Southwestern Energy 
USD,UNITED STATES,NYSE,SOV ,Sovereign Bancorp 
USD,UNITED STATES,NYSE,SE ,Spectra Energy Corp. 
USD,UNITED STATES,NYSE,S ,Sprint Nextel Corp. 
USD,UNITED STATES,NYSE,STJ ,St Jude Medical 
USD,UNITED STATES,NYSE,SWK ,Stanley Works 
USD,UNITED STATES,NYSE,SPLS ,Staples Inc. 
USD,UNITED STATES,NYSE,SBUX ,Starbucks Corp. 
USD,UNITED STATES,NYSE,HOT ,Starwood Hotels & Resorts 
USD,UNITED STATES,NYSE,STT ,State Street Corp. 
USD,UNITED STATES,NYSE,SYK ,Stryker Corp. 
USD,UNITED STATES,NYSE,JAVA ,Sun Microsystems 
USD,UNITED STATES,NYSE,SUN ,Sunoco Inc. 
USD,UNITED STATES,NYSE,STI ,SunTrust Banks 
USD,UNITED STATES,NYSE,SVU ,Supervalu Inc. 
USD,UNITED STATES,NYSE,SYMC ,Symantec Corp. 
USD,UNITED STATES,NYSE,SYY ,Sysco Corp. 
USD,UNITED STATES,NYSE,TROW ,T. Rowe Price Group 
USD,UNITED STATES,NYSE,TGT ,Target Corp. 
USD,UNITED STATES,NYSE,TE ,TECO Energy 
